gene_id	accession	gene_start	gene_end	query_id	query_desc
ATCC8482_final|contig00003|3_1852	PF13351.11	2203076	2203852	DUF4099  [M=82]	
ATCC8482_final|contig00003|3_1856	PF13155.12	2206743	2207927	Toprim_2  [M=88]	
ATCC8482_final|contig00003|3_1858	PF13342.12	2208773	2209312	Toprim_Crpt  [M=60]	
ATCC8482_final|contig00003|3_1866	PF10609.15	2213759	2214523	ParA  [M=246]	
ATCC8482_final|contig00003|3_1870	PF13419.12	2218068	2218544	HAD_2  [M=178]	
ATCC8482_final|contig00003|3_1870	PF00702.32	2218068	2218544	Hydrolase  [M=191]	
ATCC8482_final|contig00003|3_1870	PF13242.12	2218068	2218544	Hydrolase_like  [M=75]	
ATCC8482_final|contig00003|3_1876	PF13086.12	2221104	2223365	AAA_11  [M=257]	
ATCC8482_final|contig00003|3_1877	PF00270.35	2223671	2226754	DEAD  [M=167]	
ATCC8482_final|contig00003|3_1877	PF04851.21	2223671	2226754	ResIII  [M=164]	
ATCC8482_final|contig00003|3_1880	PF01170.24	2229865	2232180	UPF0020  [M=197]	
ATCC8482_final|contig00003|3_1882	PF01381.28	2232578	2232787	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_1885	PF12728.13	2234985	2235239	HTH_17  [M=51]	
ATCC8482_final|contig00003|3_1891	PF13443.12	2239588	2240085	HTH_26  [M=63]	
ATCC8482_final|contig00003|3_1891	PF01381.28	2239588	2240085	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_1893	PF18291.6	2241393	2241677	HU-HIG  [M=125]	
ATCC8482_final|contig00003|3_1894	PF13412.12	2241764	2243335	HTH_24  [M=48]	
ATCC8482_final|contig00003|3_1894	PF04326.19	2241764	2243335	SLFN_AlbA_2  [M=118]	
ATCC8482_final|contig00003|3_1895	PF13155.12	2243473	2246763	Toprim_2  [M=88]	
ATCC8482_final|contig00003|3_1899	PF01381.28	2247823	2248272	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_1900	PF00117.34	2248700	2250556	GATase  [M=190]	
ATCC8482_final|contig00003|3_1902	PF02687.26	2251330	2253642	FtsX  [M=120]	
ATCC8482_final|contig00003|3_1902	PF12704.13	2251330	2253642	MacB_PCD  [M=207]	
ATCC8482_final|contig00003|3_1903	PF13304.12	2253662	2254336	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_1903	PF00005.33	2253662	2254336	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_1904	PF02687.26	2254371	2256680	FtsX  [M=120]	
ATCC8482_final|contig00003|3_1904	PF12704.13	2254371	2256680	MacB_PCD  [M=207]	
ATCC8482_final|contig00003|3_1906	PF01757.28	2259288	2260448	Acyl_transf_3  [M=326]	
ATCC8482_final|contig00003|3_1907	PF06082.17	2260555	2261409	YjbH  [M=658]	
ATCC8482_final|contig00003|3_1909	PF03808.19	2261550	2262263	Glyco_tran_WecG  [M=168]	
ATCC8482_final|contig00003|3_1910	PF00534.26	2262272	2263366	Glycos_transf_1  [M=172]	
ATCC8482_final|contig00003|3_1910	PF13692.12	2262272	2263366	Glyco_trans_1_4  [M=142]	
ATCC8482_final|contig00003|3_1913	PF10111.15	2266391	2267425	Glyco_tranf_2_2  [M=276]	
ATCC8482_final|contig00003|3_1914	PF00132.30	2267406	2268140	Hexapep  [M=36]	
ATCC8482_final|contig00003|3_1914	PF14602.12	2267406	2268140	Hexapep_2  [M=34]	
ATCC8482_final|contig00003|3_1917	PF00535.32	2270379	2271269	Glycos_transf_2  [M=168]	
ATCC8482_final|contig00003|3_1918	PF01554.23	2271297	2272859	MatE  [M=161]	
ATCC8482_final|contig00003|3_1921	PF02357.24	2274031	2274579	NusG  [M=93]	
ATCC8482_final|contig00003|3_1926	PF00578.27	2277454	2277993	AhpC-TSA  [M=124]	
ATCC8482_final|contig00003|3_1926	PF08534.16	2277454	2277993	Redoxin  [M=148]	
ATCC8482_final|contig00003|3_1928	PF09820.15	2278203	2279975	AAA-ATPase_like  [M=279]	
ATCC8482_final|contig00003|3_1928	PF08011.17	2278203	2279975	PDDEXK_9  [M=105]	
ATCC8482_final|contig00003|3_1929	PF00004.35	2280012	2281352	AAA  [M=131]	
ATCC8482_final|contig00003|3_1929	PF07724.20	2280012	2281352	AAA_2  [M=166]	
ATCC8482_final|contig00003|3_1929	PF07728.20	2280012	2281352	AAA_5  [M=139]	
ATCC8482_final|contig00003|3_1929	PF00072.30	2280012	2281352	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_1930	PF02518.31	2281468	2282769	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_1931	PF13245.12	2282850	2286026	AAA_19  [M=134]	
ATCC8482_final|contig00003|3_1931	PF13538.12	2282850	2286026	UvrD_C_2  [M=52]	
ATCC8482_final|contig00003|3_1934	PF13481.12	2290068	2291624	AAA_25  [M=195]	
ATCC8482_final|contig00003|3_1939	PF00004.35	2296455	2297237	AAA  [M=131]	
ATCC8482_final|contig00003|3_1940	PF22483.2	2297234	2298808	Mu-transpos_C_2  [M=73]	
ATCC8482_final|contig00003|3_1950	PF02374.21	2306080	2306859	ArsA_ATPase  [M=305]	
ATCC8482_final|contig00003|3_1952	PF13149.12	2307129	2308931	Mfa_like_1  [M=246]	
ATCC8482_final|contig00003|3_1960	PF01610.23	2315608	2316612	DDE_Tnp_ISL3  [M=240]	
ATCC8482_final|contig00003|3_1962	PF00593.30	2317089	2319785	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_1963	PF14322.12	2319798	2321414	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_1963	PF07980.17	2319798	2321414	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_1964	PF00027.35	2321424	2322026	cNMP_binding  [M=89]	
ATCC8482_final|contig00003|3_1966	PF00004.35	2322659	2323456	AAA  [M=131]	
ATCC8482_final|contig00003|3_1968	PF01609.27	2323715	2324620	DDE_Tnp_1  [M=200]	
ATCC8482_final|contig00003|3_1972	PF14322.12	2327213	2328520	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_1972	PF07980.17	2327213	2328520	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_1973	PF00593.30	2328550	2330328	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_1974	PF13715.12	2330461	2331657	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_1974	PF13620.12	2330461	2331657	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_1974	PF07715.20	2330461	2331657	Plug  [M=107]	
ATCC8482_final|contig00003|3_1978	PF02142.27	2335318	2335854	MGS  [M=94]	
ATCC8482_final|contig00003|3_1982	PF00365.25	2341575	2342558	PFK  [M=277]	
ATCC8482_final|contig00003|3_1983	PF04542.20	2342624	2343079	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_1989	PF00210.30	2347004	2347213	Ferritin  [M=142]	
ATCC8482_final|contig00003|3_1992	PF13304.12	2351516	2352226	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_1992	PF00005.33	2351516	2352226	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_1993	PF13533.12	2352240	2353490	Biotin_lipoyl_2  [M=50]	
ATCC8482_final|contig00003|3_1993	PF13437.12	2352240	2353490	HlyD_3  [M=106]	
ATCC8482_final|contig00003|3_1993	PF16576.10	2352240	2353490	HlyD_D23  [M=214]	
ATCC8482_final|contig00003|3_1994	PF02321.23	2353496	2354803	OEP  [M=187]	
ATCC8482_final|contig00003|3_1995	PF07728.20	2355135	2356466	AAA_5  [M=139]	
ATCC8482_final|contig00003|3_1995	PF01078.27	2355135	2356466	Mg_chelatase  [M=207]	
ATCC8482_final|contig00003|3_1995	PF00072.30	2355135	2356466	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_1995	PF00158.32	2355135	2356466	Sigma54_activat  [M=168]	
ATCC8482_final|contig00003|3_1995	PF14532.12	2355135	2356466	Sigma54_activ_2  [M=138]	
ATCC8482_final|contig00003|3_1996	PF02518.31	2356466	2357794	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_1997	PF00583.31	2357921	2359453	Acetyltransf_1  [M=116]	
ATCC8482_final|contig00003|3_2000	PF13604.12	2363267	2365657	AAA_30  [M=191]	
ATCC8482_final|contig00003|3_2008	PF04055.27	2371281	2372411	Radical_SAM  [M=166]	
ATCC8482_final|contig00003|3_2014	PF05598.16	2376957	2378315	DUF772  [M=74]	
ATCC8482_final|contig00003|3_2016	PF00528.27	2379876	2380667	BPD_transp_1  [M=184]	
ATCC8482_final|contig00003|3_2017	PF00528.27	2380661	2381458	BPD_transp_1  [M=184]	
ATCC8482_final|contig00003|3_2018	PF00005.33	2381471	2382859	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_2019	PF08534.16	2383361	2384479	Redoxin  [M=148]	
ATCC8482_final|contig00003|3_2019	PF00085.26	2383361	2384479	Thioredoxin  [M=103]	
ATCC8482_final|contig00003|3_2019	PF13098.12	2383361	2384479	Thioredoxin_2  [M=104]	
ATCC8482_final|contig00003|3_2020	PF05598.16	2384687	2386045	DUF772  [M=74]	
ATCC8482_final|contig00003|3_2022	PF00534.26	2388989	2390659	Glycos_transf_1  [M=172]	
ATCC8482_final|contig00003|3_2026	PF00006.31	2394013	2395335	ATP-synt_ab  [M=213]	
ATCC8482_final|contig00003|3_2026	PF02874.29	2394013	2395335	ATP-synt_ab_N  [M=69]	
ATCC8482_final|contig00003|3_2033	PF01061.29	2405591	2406781	ABC2_membrane  [M=211]	
ATCC8482_final|contig00003|3_2033	PF12698.13	2405591	2406781	ABC2_membrane_3  [M=347]	
ATCC8482_final|contig00003|3_2035	PF00364.28	2407998	2408993	Biotin_lipoyl  [M=73]	
ATCC8482_final|contig00003|3_2035	PF13533.12	2407998	2408993	Biotin_lipoyl_2  [M=50]	
ATCC8482_final|contig00003|3_2035	PF13437.12	2407998	2408993	HlyD_3  [M=106]	
ATCC8482_final|contig00003|3_2035	PF16576.10	2407998	2408993	HlyD_D23  [M=214]	
ATCC8482_final|contig00003|3_2036	PF02321.23	2409011	2410444	OEP  [M=187]	
ATCC8482_final|contig00003|3_2047	PF00117.34	2421611	2423164	GATase  [M=190]	
ATCC8482_final|contig00003|3_2047	PF07722.19	2421611	2423164	Peptidase_C26  [M=219]	
ATCC8482_final|contig00003|3_2047	PF03054.22	2421611	2423164	tRNA_Me_trans  [M=202]	
ATCC8482_final|contig00003|3_2048	PF00117.34	2423203	2424510	GATase  [M=190]	
ATCC8482_final|contig00003|3_2048	PF03054.22	2423203	2424510	tRNA_Me_trans  [M=202]	
ATCC8482_final|contig00003|3_2049	PF00557.29	2424667	2425827	Peptidase_M24  [M=208]	
ATCC8482_final|contig00003|3_2051	PF00364.28	2426489	2427640	Biotin_lipoyl  [M=73]	
ATCC8482_final|contig00003|3_2051	PF13533.12	2426489	2427640	Biotin_lipoyl_2  [M=50]	
ATCC8482_final|contig00003|3_2053	PF02321.23	2430780	2432237	OEP  [M=187]	
ATCC8482_final|contig00003|3_2055	PF13437.12	2432817	2433842	HlyD_3  [M=106]	
ATCC8482_final|contig00003|3_2055	PF16576.10	2432817	2433842	HlyD_D23  [M=214]	
ATCC8482_final|contig00003|3_2056	PF00873.25	2433863	2436157	ACR_tran  [M=1021]	
ATCC8482_final|contig00003|3_2057	PF00873.25	2436270	2436920	ACR_tran  [M=1021]	
ATCC8482_final|contig00003|3_2057	PF02355.22	2436270	2436920	SecD_SecF  [M=189]	
ATCC8482_final|contig00003|3_2058	PF02321.23	2436907	2438196	OEP  [M=187]	
ATCC8482_final|contig00003|3_2060	PF00072.30	2439358	2440131	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_2068	PF00005.33	2447267	2447911	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_2072	PF07690.21	2450800	2452077	MFS_1  [M=347]	
ATCC8482_final|contig00003|3_2075	PF04542.20	2453472	2453942	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_2075	PF08281.18	2453472	2453942	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_2077	PF01263.26	2454129	2454881	Aldose_epim  [M=299]	
ATCC8482_final|contig00003|3_2078	PF04542.20	2455895	2456440	Sigma70_r2  [M=71]	
ATCC8482_final|contig00003|3_2078	PF08281.18	2455895	2456440	Sigma70_r4_2  [M=54]	
ATCC8482_final|contig00003|3_2080	PF08241.18	2457733	2458521	Methyltransf_11  [M=95]	
ATCC8482_final|contig00003|3_2080	PF13649.12	2457733	2458521	Methyltransf_25  [M=97]	
ATCC8482_final|contig00003|3_2080	PF13847.12	2457733	2458521	Methyltransf_31  [M=145]	
ATCC8482_final|contig00003|3_2081	PF05175.20	2459174	2460358	MTS  [M=170]	
ATCC8482_final|contig00003|3_2086	PF00070.33	2464829	2465776	Pyr_redox  [M=82]	
ATCC8482_final|contig00003|3_2086	PF07992.20	2464829	2465776	Pyr_redox_2  [M=291]	
ATCC8482_final|contig00003|3_2089	PF13304.12	2470136	2470843	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_2089	PF00005.33	2470136	2470843	ABC_tran  [M=137]	
ATCC8482_final|contig00003|3_2091	PF12710.13	2471408	2473477	HAD  [M=189]	
ATCC8482_final|contig00003|3_2091	PF00702.32	2471408	2473477	Hydrolase  [M=191]	
ATCC8482_final|contig00003|3_2098	PF07690.21	2477081	2478298	MFS_1  [M=347]	
ATCC8482_final|contig00003|3_2099	PF00890.30	2478481	2480778	FAD_binding_2  [M=414]	
ATCC8482_final|contig00003|3_2099	PF13450.12	2478481	2480778	NAD_binding_8  [M=68]	
ATCC8482_final|contig00003|3_2099	PF00070.33	2478481	2480778	Pyr_redox  [M=82]	
ATCC8482_final|contig00003|3_2099	PF07992.20	2478481	2480778	Pyr_redox_2  [M=291]	
ATCC8482_final|contig00003|3_2099	PF13738.12	2478481	2480778	Pyr_redox_3  [M=305]	
ATCC8482_final|contig00003|3_2107	PF12895.13	2485321	2486763	ANAPC3  [M=82]	
ATCC8482_final|contig00003|3_2107	PF07676.18	2485321	2486763	PD40  [M=38]	
ATCC8482_final|contig00003|3_2107	PF13428.12	2485321	2486763	TPR_14  [M=44]	
ATCC8482_final|contig00003|3_2107	PF13432.12	2485321	2486763	TPR_16  [M=65]	
ATCC8482_final|contig00003|3_2107	PF14559.12	2485321	2486763	TPR_19  [M=68]	
ATCC8482_final|contig00003|3_2107	PF07719.23	2485321	2486763	TPR_2  [M=34]	
ATCC8482_final|contig00003|3_2112	PF02421.24	2490169	2491665	FeoB_N  [M=156]	
ATCC8482_final|contig00003|3_2112	PF03193.22	2490169	2491665	RsgA_GTPase  [M=174]	
ATCC8482_final|contig00003|3_2118	PF13175.12	2495575	2496744	AAA_15  [M=374]	
ATCC8482_final|contig00003|3_2126	PF13476.12	2508160	2511561	AAA_23  [M=201]	
ATCC8482_final|contig00003|3_2130	PF13304.12	2514405	2515676	AAA_21  [M=304]	
ATCC8482_final|contig00003|3_2140	PF01420.25	2522577	2523341	Methylase_S  [M=168]	
ATCC8482_final|contig00003|3_2144	PF01420.25	2526182	2526703	Methylase_S  [M=168]	
ATCC8482_final|contig00003|3_2145	PF01420.25	2526768	2527361	Methylase_S  [M=168]	
ATCC8482_final|contig00003|3_2148	PF05175.20	2529939	2531492	MTS  [M=170]	
ATCC8482_final|contig00003|3_2150	PF13443.12	2534444	2534653	HTH_26  [M=63]	
ATCC8482_final|contig00003|3_2150	PF01381.28	2534444	2534653	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_2156	PF01381.28	2538765	2538971	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_2160	PF07715.20	2542424	2544760	Plug  [M=107]	
ATCC8482_final|contig00003|3_2160	PF00593.30	2542424	2544760	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_2162	PF02195.24	2545297	2545818	ParBc  [M=90]	
ATCC8482_final|contig00003|3_2165	PF14322.12	2547918	2549522	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_2165	PF07980.17	2547918	2549522	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_2166	PF00593.30	2549542	2551533	TonB_dep_Rec_b-barrel  [M=436]	
ATCC8482_final|contig00003|3_2167	PF13715.12	2551622	2552539	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_2167	PF13620.12	2551622	2552539	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_2167	PF07715.20	2551622	2552539	Plug  [M=107]	
ATCC8482_final|contig00003|3_2169	PF13715.12	2554350	2557445	CarbopepD_reg_2  [M=88]	
ATCC8482_final|contig00003|3_2169	PF13620.12	2554350	2557445	CarboxypepD_reg  [M=82]	
ATCC8482_final|contig00003|3_2169	PF07715.20	2554350	2557445	Plug  [M=107]	
ATCC8482_final|contig00003|3_2170	PF14322.12	2557474	2559111	SusD-like_3  [M=191]	
ATCC8482_final|contig00003|3_2170	PF07980.17	2557474	2559111	SusD_RagB  [M=297]	
ATCC8482_final|contig00003|3_2175	PF02534.20	2564836	2566440	T4SS-DNA_transf  [M=468]	
ATCC8482_final|contig00003|3_2176	PF12728.13	2566723	2567034	HTH_17  [M=51]	
ATCC8482_final|contig00003|3_2178	PF17293.8	2567501	2568952	Arm-DNA-bind_5  [M=87]	
ATCC8482_final|contig00003|3_2178	PF00589.27	2567501	2568952	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_2178	PF13102.12	2567501	2568952	Phage_int_SAM_5  [M=98]	
ATCC8482_final|contig00003|3_2183	PF17293.8	2572419	2573504	Arm-DNA-bind_5  [M=87]	
ATCC8482_final|contig00003|3_2183	PF00589.27	2572419	2573504	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_2183	PF13102.12	2572419	2573504	Phage_int_SAM_5  [M=98]	
ATCC8482_final|contig00003|3_2191	PF12728.13	2578054	2578365	HTH_17  [M=51]	
ATCC8482_final|contig00003|3_2192	PF12728.13	2578448	2578756	HTH_17  [M=51]	
ATCC8482_final|contig00003|3_2194	PF17293.8	2579344	2580567	Arm-DNA-bind_5  [M=87]	
ATCC8482_final|contig00003|3_2194	PF00589.27	2579344	2580567	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_2194	PF13102.12	2579344	2580567	Phage_int_SAM_5  [M=98]	
ATCC8482_final|contig00003|3_2195	PF17293.8	2580599	2581837	Arm-DNA-bind_5  [M=87]	
ATCC8482_final|contig00003|3_2195	PF00589.27	2580599	2581837	Phage_integrase  [M=172]	
ATCC8482_final|contig00003|3_2195	PF13102.12	2580599	2581837	Phage_int_SAM_5  [M=98]	
ATCC8482_final|contig00003|3_2201	PF01381.28	2586232	2586435	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_2205	PF13749.12	2593240	2594817	HATPase_c_4  [M=89]	
ATCC8482_final|contig00003|3_2205	PF04326.19	2593240	2594817	SLFN_AlbA_2  [M=118]	
ATCC8482_final|contig00003|3_2206	PF00270.35	2594814	2597579	DEAD  [M=167]	
ATCC8482_final|contig00003|3_2206	PF00271.37	2594814	2597579	Helicase_C  [M=110]	
ATCC8482_final|contig00003|3_2206	PF04851.21	2594814	2597579	ResIII  [M=164]	
ATCC8482_final|contig00003|3_2211	PF00271.37	2602747	2605035	Helicase_C  [M=110]	
ATCC8482_final|contig00003|3_2211	PF04851.21	2602747	2605035	ResIII  [M=164]	
ATCC8482_final|contig00003|3_2212	PF13353.11	2605035	2606372	Fer4_12  [M=137]	
ATCC8482_final|contig00003|3_2212	PF04055.27	2605035	2606372	Radical_SAM  [M=166]	
ATCC8482_final|contig00003|3_2214	PF01546.33	2606577	2607623	Peptidase_M20  [M=206]	
ATCC8482_final|contig00003|3_2217	PF00270.35	2611439	2614381	DEAD  [M=167]	
ATCC8482_final|contig00003|3_2217	PF00271.37	2611439	2614381	Helicase_C  [M=110]	
ATCC8482_final|contig00003|3_2217	PF04851.21	2611439	2614381	ResIII  [M=164]	
ATCC8482_final|contig00003|3_2221	PF01554.23	2617364	2618608	MatE  [M=161]	
ATCC8482_final|contig00003|3_2221	PF14667.11	2617364	2618608	Polysacc_synt_C  [M=142]	
ATCC8482_final|contig00003|3_2223	PF01381.28	2620168	2620476	HTH_3  [M=55]	
ATCC8482_final|contig00003|3_2223	PF13560.12	2620168	2620476	HTH_31  [M=64]	
ATCC8482_final|contig00003|3_2225	PF00149.33	2622090	2622845	Metallophos  [M=191]	
ATCC8482_final|contig00003|3_2226	PF00149.33	2622865	2623449	Metallophos  [M=191]	
ATCC8482_final|contig00003|3_2226	PF12850.12	2622865	2623449	Metallophos_2  [M=154]	
ATCC8482_final|contig00003|3_2228	PF13443.12	2623956	2624384	HTH_26  [M=63]	
ATCC8482_final|contig00003|3_2229	PF05598.16	2625157	2626515	DUF772  [M=74]	
ATCC8482_final|contig00003|3_2230	PF13384.12	2626751	2627593	HTH_23  [M=50]	
ATCC8482_final|contig00003|3_2236	PF00106.31	2631439	2632314	adh_short  [M=195]	
ATCC8482_final|contig00003|3_2236	PF13561.12	2631439	2632314	adh_short_C2  [M=236]	
ATCC8482_final|contig00003|3_2236	PF08659.16	2631439	2632314	KR  [M=180]	
ATCC8482_final|contig00003|3_2237	PF00583.31	2632357	2633298	Acetyltransf_1  [M=116]	
ATCC8482_final|contig00003|3_2237	PF13420.13	2632357	2633298	Acetyltransf_4  [M=155]	
ATCC8482_final|contig00003|3_2244	PF01554.23	2637781	2639172	MatE  [M=161]	
ATCC8482_final|contig00003|3_2246	PF13533.12	2641271	2642470	Biotin_lipoyl_2  [M=50]	
ATCC8482_final|contig00003|3_2246	PF13437.12	2641271	2642470	HlyD_3  [M=106]	
ATCC8482_final|contig00003|3_2246	PF16576.10	2641271	2642470	HlyD_D23  [M=214]	
ATCC8482_final|contig00003|3_2248	PF02321.23	2645660	2647033	OEP  [M=187]	
ATCC8482_final|contig00003|3_2250	PF13173.12	2648386	2649564	AAA_14  [M=129]	
ATCC8482_final|contig00003|3_2251	PF00037.32	2649607	2653152	Fer4  [M=24]	
ATCC8482_final|contig00003|3_2251	PF13237.11	2649607	2653152	Fer4_10  [M=53]	
ATCC8482_final|contig00003|3_2251	PF13484.11	2649607	2653152	Fer4_16  [M=66]	
ATCC8482_final|contig00003|3_2251	PF12797.12	2649607	2653152	Fer4_2  [M=22]	
ATCC8482_final|contig00003|3_2251	PF12837.12	2649607	2653152	Fer4_6  [M=24]	
ATCC8482_final|contig00003|3_2251	PF12838.12	2649607	2653152	Fer4_7  [M=52]	
ATCC8482_final|contig00003|3_2251	PF02775.26	2649607	2653152	TPP_enzyme_C  [M=151]	
ATCC8482_final|contig00003|3_2251	PF02780.25	2649607	2653152	Transketolase_C  [M=124]	
ATCC8482_final|contig00003|3_2253	PF00884.28	2653369	2654886	Sulfatase  [M=301]	
ATCC8482_final|contig00003|3_2254	PF13568.12	2655590	2656366	OMP_b-brl_2  [M=175]	
ATCC8482_final|contig00003|3_2256	PF01609.27	2657091	2658746	DDE_Tnp_1  [M=200]	
ATCC8482_final|contig00003|3_2256	PF13751.12	2657091	2658746	DDE_Tnp_1_6  [M=125]	
ATCC8482_final|contig00003|3_2265	PF04397.21	2667066	2667830	LytTR  [M=98]	
ATCC8482_final|contig00003|3_2265	PF00072.30	2667066	2667830	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_2266	PF06580.18	2667958	2670009	His_kinase  [M=81]	
ATCC8482_final|contig00003|3_2266	PF00515.34	2667958	2670009	TPR_1  [M=34]	
ATCC8482_final|contig00003|3_2266	PF13424.12	2667958	2670009	TPR_12  [M=77]	
ATCC8482_final|contig00003|3_2266	PF07719.23	2667958	2670009	TPR_2  [M=34]	
ATCC8482_final|contig00003|3_2266	PF13181.12	2667958	2670009	TPR_8  [M=34]	
ATCC8482_final|contig00003|3_2267	PF01263.26	2670176	2671051	Aldose_epim  [M=299]	
ATCC8482_final|contig00003|3_2268	PF00892.26	2671100	2672023	EamA  [M=136]	
ATCC8482_final|contig00003|3_2271	PF01551.28	2675945	2677615	Peptidase_M23  [M=96]	
ATCC8482_final|contig00003|3_2272	PF02826.25	2677809	2678900	2-Hacid_dh_C  [M=178]	
ATCC8482_final|contig00003|3_2282	PF00004.35	2685599	2688187	AAA  [M=131]	
ATCC8482_final|contig00003|3_2282	PF13173.12	2685599	2688187	AAA_14  [M=129]	
ATCC8482_final|contig00003|3_2282	PF07728.20	2685599	2688187	AAA_5  [M=139]	
ATCC8482_final|contig00003|3_2282	PF01078.27	2685599	2688187	Mg_chelatase  [M=207]	
ATCC8482_final|contig00003|3_2282	PF00158.32	2685599	2688187	Sigma54_activat  [M=168]	
ATCC8482_final|contig00003|3_2296	PF01546.33	2699228	2700448	Peptidase_M20  [M=206]	
ATCC8482_final|contig00003|3_2296	PF05343.19	2699228	2700448	Peptidase_M42  [M=292]	
ATCC8482_final|contig00003|3_2300	PF02518.31	2703553	2707542	HATPase_c  [M=111]	
ATCC8482_final|contig00003|3_2300	PF00512.31	2703553	2707542	HisKA  [M=66]	
ATCC8482_final|contig00003|3_2300	PF12833.13	2703553	2707542	HTH_18  [M=80]	
ATCC8482_final|contig00003|3_2300	PF00165.29	2703553	2707542	HTH_AraC  [M=42]	
ATCC8482_final|contig00003|3_2300	PF07494.17	2703553	2707542	Reg_prop  [M=24]	
ATCC8482_final|contig00003|3_2300	PF00072.30	2703553	2707542	Response_reg  [M=111]	
ATCC8482_final|contig00003|3_2300	PF08450.18	2703553	2707542	SGL  [M=246]	
ATCC8482_final|contig00003|3_2300	PF07495.19	2703553	2707542	Y_Y_Y  [M=65]	
ATCC8482_final|contig00003|3_2302	PF02837.24	2708349	2710220	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_2302	PF03629.24	2708349	2710220	SASA  [M=226]	
ATCC8482_final|contig00003|3_2308	PF00703.27	2718646	2720685	Glyco_hydro_2  [M=109]	
ATCC8482_final|contig00003|3_2308	PF02836.23	2718646	2720685	Glyco_hydro_2_C  [M=302]	
ATCC8482_final|contig00003|3_2308	PF02837.24	2718646	2720685	Glyco_hydro_2_N  [M=169]	
ATCC8482_final|contig00003|3_2308	PF22666.2	2718646	2720685	Glyco_hydro_2_N2  [M=167]	
ATCC8482_final|contig00003|3_2309	PF13568.12	2720978	2721658	OMP_b-brl_2  [M=175]	
